2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'commodityScoreMapper' and 'com.xyes.springboot.mapper.CommodityScoreMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'commodityTypeMapper' and 'com.xyes.springboot.mapper.CommodityTypeMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'noticeMapper' and 'com.xyes.springboot.mapper.NoticeMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'postFavourMapper' and 'com.xyes.springboot.mapper.PostFavourMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'postMapper' and 'com.xyes.springboot.mapper.PostMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'postThumbMapper' and 'com.xyes.springboot.mapper.PostThumbMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'privateMessageMapper' and 'com.xyes.springboot.mapper.PrivateMessageMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userAiMessageMapper' and 'com.xyes.springboot.mapper.UserAiMessageMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userCommodityFavoritesMapper' and 'com.xyes.springboot.mapper.UserCommodityFavoritesMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.046 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userMapper' and 'com.xyes.springboot.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.047 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.xyes.springboot.mapper]' package. Please check your configuration.
2025-09-07 09:32:39.048 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'barrageMapper' and 'com.xyes.springboot.mapper.BarrageMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'commentMapper' and 'com.xyes.springboot.mapper.CommentMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'commodityMapper' and 'com.xyes.springboot.mapper.Commoditymapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'commodityOrderMapper' and 'com.xyes.springboot.mapper.CommodityOrderMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'commodityScoreMapper' and 'com.xyes.springboot.mapper.CommodityScoreMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'commodityTypeMapper' and 'com.xyes.springboot.mapper.CommodityTypeMapper' mapperInterface. Bean already defined with the same name!
